,Scenario,Year,Income Group,Groups,PM2.5 Exposure,NOx Exposure,SO2 Exposure
5,F: 100% RE 2050 Mandate,2020,>$150k,Non-Latinx White,0.9390346164708309,1.1386558044193922,0.5411847172671979
0,F: 100% RE 2050 Mandate,2026,<$25k,Total,0.796645883721613,0.8193291996231897,0.6661947962067282
1,F: 100% RE 2050 Mandate,2026,<$25k,Black,0.9469338821750676,0.9962795434285426,0.777724428360162
2,F: 100% RE 2050 Mandate,2026,<$25k,Asian,0.5881314429983978,0.6635583337621347,0.4948916280190066
3,F: 100% RE 2050 Mandate,2026,<$25k,Latinx/Hispanic,0.4564651729814305,0.5915795258149157,0.3611598389533598
4,F: 100% RE 2050 Mandate,2026,<$25k,Indigenous,0.43894490610381104,0.49717989599211965,0.5743514910709617
5,F: 100% RE 2050 Mandate,2026,<$25k,Non-Latinx White,0.806017965035322,0.7657643942318294,0.6826267917661505
0,F: 100% RE 2050 Mandate,2026,$25k-$50k,Total,0.7582215951742118,0.6865401486366663,0.5799292529520771
1,F: 100% RE 2050 Mandate,2026,$25k-$50k,Black,0.9161173479895961,0.8999972865730365,0.6299112388780136
2,F: 100% RE 2050 Mandate,2026,$25k-$50k,Asian,0.5146044452337744,0.597000299315442,0.36624992523514954
3,F: 100% RE 2050 Mandate,2026,$25k-$50k,Latinx/Hispanic,0.438861653298222,0.4804323598588999,0.33376672379407385
4,F: 100% RE 2050 Mandate,2026,$25k-$50k,Indigenous,0.49334524779997313,0.4229003592718075,0.3648652807676711
5,F: 100% RE 2050 Mandate,2026,$25k-$50k,Non-Latinx White,0.8365899229721536,0.7223110802060486,0.6598030688697982
0,F: 100% RE 2050 Mandate,2026,$50k-$75k,Total,0.6673402258720572,0.6513596734236284,0.5333345319053927
1,F: 100% RE 2050 Mandate,2026,$50k-$75k,Black,0.8613363708412917,0.873467860429407,0.5173761555907963
2,F: 100% RE 2050 Mandate,2026,$50k-$75k,Asian,0.4656814877662695,0.5490083735106148,0.31327772017950395
3,F: 100% RE 2050 Mandate,2026,$50k-$75k,Latinx/Hispanic,0.4165375433377407,0.46458037661337265,0.2875900575659789
4,F: 100% RE 2050 Mandate,2026,$50k-$75k,Indigenous,0.46047461823338925,0.4346942709816186,0.35028020269444743
5,F: 100% RE 2050 Mandate,2026,$50k-$75k,Non-Latinx White,0.7601670545089707,0.7276854625421711,0.6353438566728726
0,F: 100% RE 2050 Mandate,2026,$75k-$100k,Total,0.5678253048757818,0.62650713502913,0.4244897697660292
1,F: 100% RE 2050 Mandate,2026,$75k-$100k,Black,0.8194635357192889,0.8867101674466846,0.42860987934952915
2,F: 100% RE 2050 Mandate,2026,$75k-$100k,Asian,0.44144866230726937,0.5273156548864035,0.270859200781007
3,F: 100% RE 2050 Mandate,2026,$75k-$100k,Latinx/Hispanic,0.42145326387337423,0.4991031209841527,0.26612871359854307
4,F: 100% RE 2050 Mandate,2026,$75k-$100k,Indigenous,0.41298723628752704,0.4295364454960804,0.30262112585678785
5,F: 100% RE 2050 Mandate,2026,$75k-$100k,Non-Latinx White,0.6622689426437538,0.7268083608948542,0.5197995703029408
0,F: 100% RE 2050 Mandate,2026,$100k-$125k,Total,0.557464703826789,0.6593390607491081,0.36223738755400897
1,F: 100% RE 2050 Mandate,2026,$100k-$125k,Black,0.8478537631328442,0.9431188624272419,0.4068444802151353
2,F: 100% RE 2050 Mandate,2026,$100k-$125k,Asian,0.4762473573196042,0.5736402340773769,0.2598113101666638
3,F: 100% RE 2050 Mandate,2026,$100k-$125k,Latinx/Hispanic,0.4631392096934013,0.5620653462516504,0.25578125581154304
4,F: 100% RE 2050 Mandate,2026,$100k-$125k,Indigenous,0.49416188050493975,0.5357021682111748,0.3155969691152189
5,F: 100% RE 2050 Mandate,2026,$100k-$125k,Non-Latinx White,0.6464681098941315,0.767685756544232,0.43868126592482004
0,F: 100% RE 2050 Mandate,2026,$125k-$150k,Total,0.6097367847812957,0.7036082641648096,0.3513618181812346
1,F: 100% RE 2050 Mandate,2026,$125k-$150k,Black,0.9490250198955774,1.0172008118827827,0.40886248874441755
2,F: 100% RE 2050 Mandate,2026,$125k-$150k,Asian,0.5660179398738931,0.6489358773361255,0.2838178801511749
3,F: 100% RE 2050 Mandate,2026,$125k-$150k,Latinx/Hispanic,0.5709930257962346,0.6547304026374616,0.29180785368394574
4,F: 100% RE 2050 Mandate,2026,$125k-$150k,Indigenous,0.5932833811006683,0.61820047005889,0.33920563647981666
5,F: 100% RE 2050 Mandate,2026,$125k-$150k,Non-Latinx White,0.7081438842280665,0.8231763183177839,0.4240453215598127
0,F: 100% RE 2050 Mandate,2026,>$150k,Total,0.6048718154514824,0.7544209366316581,0.29548834041792266
1,F: 100% RE 2050 Mandate,2026,>$150k,Black,0.8788385235176994,1.0136690625668254,0.393974401773278
2,F: 100% RE 2050 Mandate,2026,>$150k,Asian,0.5297077845016386,0.6380015510366471,0.2242377875923838
3,F: 100% RE 2050 Mandate,2026,>$150k,Latinx/Hispanic,0.5831864256306031,0.7252883910854837,0.2650283699263011
4,F: 100% RE 2050 Mandate,2026,>$150k,Indigenous,0.6285209989369327,0.6778700179568324,0.31106896356852215
5,F: 100% RE 2050 Mandate,2026,>$150k,Non-Latinx White,0.6792693577507675,0.8551295592425073,0.34035464224759915
0,F: 100% RE 2050 Mandate,2030,<$25k,Total,0.5370057141630213,0.5789936946335857,0.4425074178246907
1,F: 100% RE 2050 Mandate,2030,<$25k,Black,0.6363307823045781,0.7010799968930173,0.5077309429142978
2,F: 100% RE 2050 Mandate,2030,<$25k,Asian,0.3914393124969994,0.46373542679295715,0.3186039567986094
3,F: 100% RE 2050 Mandate,2030,<$25k,Latinx/Hispanic,0.3088930478750373,0.4272000067777097,0.24731700320386035
4,F: 100% RE 2050 Mandate,2030,<$25k,Indigenous,0.31478398903654026,0.38596714247034897,0.4756524824563606
5,F: 100% RE 2050 Mandate,2030,<$25k,Non-Latinx White,0.5450044229934533,0.5416024960153493,0.45780201270754195
0,F: 100% RE 2050 Mandate,2030,$25k-$50k,Total,0.5141664869094352,0.4869659837310191,0.38779149548711084
1,F: 100% RE 2050 Mandate,2030,$25k-$50k,Black,0.6137286275721964,0.6353664625806751,0.4137825347846819
2,F: 100% RE 2050 Mandate,2030,$25k-$50k,Asian,0.34752100084391024,0.4266150657816618,0.2475769528881011
3,F: 100% RE 2050 Mandate,2030,$25k-$50k,Latinx/Hispanic,0.3015729123086378,0.35156473544939004,0.2349514027644642
4,F: 100% RE 2050 Mandate,2030,$25k-$50k,Indigenous,0.34529915779896775,0.3144918793432185,0.2721047973975265
5,F: 100% RE 2050 Mandate,2030,$25k-$50k,Non-Latinx White,0.5685252787677627,0.5114204177480856,0.44078823711054077
0,F: 100% RE 2050 Mandate,2030,$50k-$75k,Total,0.4502896272638698,0.4606962164020602,0.3571015931345571
1,F: 100% RE 2050 Mandate,2030,$50k-$75k,Black,0.5774930503567782,0.6188574835887315,0.3461965465907326
2,F: 100% RE 2050 Mandate,2030,$50k-$75k,Asian,0.3142756118733384,0.3921925906124989,0.21352615628465227
3,F: 100% RE 2050 Mandate,2030,$50k-$75k,Latinx/Hispanic,0.28634527983198077,0.338938839758168,0.20482596654685079
4,F: 100% RE 2050 Mandate,2030,$50k-$75k,Indigenous,0.32089523551341725,0.3191734416438065,0.25271843549853257
5,F: 100% RE 2050 Mandate,2030,$50k-$75k,Non-Latinx White,0.5128190109767736,0.513468662538967,0.4239047150072944
0,F: 100% RE 2050 Mandate,2030,$75k-$100k,Total,0.381734161822362,0.4450569210661897,0.2888285455530795
1,F: 100% RE 2050 Mandate,2030,$75k-$100k,Black,0.5407923752023859,0.6223082924600607,0.2811117975886273
2,F: 100% RE 2050 Mandate,2030,$75k-$100k,Asian,0.2958977347930666,0.3751422875657171,0.1842877581778221
3,F: 100% RE 2050 Mandate,2030,$75k-$100k,Latinx/Hispanic,0.2874729277111844,0.3628618017831152,0.19123080638316362
4,F: 100% RE 2050 Mandate,2030,$75k-$100k,Indigenous,0.28407492574147547,0.31178648819970173,0.21706367859107442
5,F: 100% RE 2050 Mandate,2030,$75k-$100k,Non-Latinx White,0.44589941105633574,0.5165230858048557,0.35383748894498257
0,F: 100% RE 2050 Mandate,2030,$100k-$125k,Total,0.3736100996341738,0.46972878908807225,0.2510148006985068
1,F: 100% RE 2050 Mandate,2030,$100k-$125k,Black,0.5564136181447769,0.6601912358757774,0.26876462180060057
2,F: 100% RE 2050 Mandate,2030,$100k-$125k,Asian,0.3176070272875024,0.4076206351699579,0.1787545959338809
3,F: 100% RE 2050 Mandate,2030,$100k-$125k,Latinx/Hispanic,0.31332387439818266,0.40658769172776127,0.1857073027377202
4,F: 100% RE 2050 Mandate,2030,$100k-$125k,Indigenous,0.33704240005465275,0.3876233451517545,0.2289153122701679
5,F: 100% RE 2050 Mandate,2030,$100k-$125k,Non-Latinx White,0.43416646055832836,0.5477132369675374,0.30465995478774993
0,F: 100% RE 2050 Mandate,2030,$125k-$150k,Total,0.4046420073251259,0.49935757294108546,0.24368533666196657
1,F: 100% RE 2050 Mandate,2030,$125k-$150k,Black,0.6139825276943598,0.703889714009181,0.26462954191155336
2,F: 100% RE 2050 Mandate,2030,$125k-$150k,Asian,0.37510476304601537,0.46064327785639914,0.19661312050233995
3,F: 100% RE 2050 Mandate,2030,$125k-$150k,Latinx/Hispanic,0.3850878483709031,0.47265201716674965,0.21419454243637454
4,F: 100% RE 2050 Mandate,2030,$125k-$150k,Indigenous,0.40057670315355376,0.44518689440655324,0.24527319230699515
5,F: 100% RE 2050 Mandate,2030,$125k-$150k,Non-Latinx White,0.47083908378718087,0.5851463622555884,0.2949490742968425
0,F: 100% RE 2050 Mandate,2030,>$150k,Total,0.3963219026666319,0.5325393487435066,0.19828075413969715
1,F: 100% RE 2050 Mandate,2030,>$150k,Black,0.5713145382856408,0.7126198510318054,0.26541618754491564
2,F: 100% RE 2050 Mandate,2030,>$150k,Asian,0.34809716804811275,0.4507095872929963,0.15181671695379914
3,F: 100% RE 2050 Mandate,2030,>$150k,Latinx/Hispanic,0.38296562907771936,0.5164621234403121,0.18320459303119155
4,F: 100% RE 2050 Mandate,2030,>$150k,Indigenous,0.4101427549851449,0.4766035786604671,0.20476649791939008
5,F: 100% RE 2050 Mandate,2030,>$150k,Non-Latinx White,0.4451567221963159,0.6038018042046425,0.22820491052282577
0,F: 100% RE 2050 Mandate,2035,<$25k,Total,0.2509305948315149,0.3037364705846427,0.19872868278057876
1,F: 100% RE 2050 Mandate,2035,<$25k,Black,0.2971499295948996,0.36660652594145887,0.22577034434529003
2,F: 100% RE 2050 Mandate,2035,<$25k,Asian,0.18468779446303601,0.24940801009341876,0.14907190486997834
3,F: 100% RE 2050 Mandate,2035,<$25k,Latinx/Hispanic,0.1487550914656864,0.24091159119318659,0.12335667003656112
4,F: 100% RE 2050 Mandate,2035,<$25k,Indigenous,0.16232459191010304,0.22125065901677032,0.2731720764460439
5,F: 100% RE 2050 Mandate,2035,<$25k,Non-Latinx White,0.2535701654133843,0.2806290038804192,0.2023894301059923
0,F: 100% RE 2050 Mandate,2035,$25k-$50k,Total,0.24261272621835298,0.257022965700498,0.1774749073823606
1,F: 100% RE 2050 Mandate,2035,$25k-$50k,Black,0.28426762718274484,0.3341777660246975,0.18585674209294326
2,F: 100% RE 2050 Mandate,2035,$25k-$50k,Asian,0.1639331263299107,0.23474671612531597,0.11991279542627181
3,F: 100% RE 2050 Mandate,2035,$25k-$50k,Latinx/Hispanic,0.15068872977821945,0.20483202892203803,0.12333273003770627
4,F: 100% RE 2050 Mandate,2035,$25k-$50k,Indigenous,0.17659965056980678,0.17923448036311915,0.14727184291985815
5,F: 100% RE 2050 Mandate,2035,$25k-$50k,Non-Latinx White,0.2682527147721111,0.2671012607268666,0.19963950062885855
0,F: 100% RE 2050 Mandate,2035,$50k-$75k,Total,0.21126066337692317,0.24326301678574766,0.16415626460881927
1,F: 100% RE 2050 Mandate,2035,$50k-$75k,Black,0.262749748394334,0.3242817011519214,0.1551049183072046
2,F: 100% RE 2050 Mandate,2035,$50k-$75k,Asian,0.14723064415072756,0.21546250046401627,0.10224188137664329
3,F: 100% RE 2050 Mandate,2035,$50k-$75k,Latinx/Hispanic,0.14227104633727192,0.1972854548936567,0.10973792840858235
4,F: 100% RE 2050 Mandate,2035,$50k-$75k,Indigenous,0.16241236036701592,0.18180063417323902,0.1355906799826675
5,F: 100% RE 2050 Mandate,2035,$50k-$75k,Non-Latinx White,0.24085664338993884,0.26941355418825375,0.1935170173724551
0,F: 100% RE 2050 Mandate,2035,$75k-$100k,Total,0.1793516176102911,0.24046694084306772,0.1403885583296856
1,F: 100% RE 2050 Mandate,2035,$75k-$100k,Black,0.24247101749195174,0.3260629652571892,0.12614347843390944
2,F: 100% RE 2050 Mandate,2035,$75k-$100k,Asian,0.1381028489352657,0.20700035443380752,0.0901385230397845
3,F: 100% RE 2050 Mandate,2035,$75k-$100k,Latinx/Hispanic,0.14097992174141932,0.21072232438149383,0.10414379873673905
4,F: 100% RE 2050 Mandate,2035,$75k-$100k,Indigenous,0.1412726786352481,0.1773485355615553,0.11837504572038353
5,F: 100% RE 2050 Mandate,2035,$75k-$100k,Non-Latinx White,0.21026248933613348,0.2787973515420952,0.17206379134328814
0,F: 100% RE 2050 Mandate,2035,$100k-$125k,Total,0.1726724871202341,0.25397647632227244,0.12223124359952915
1,F: 100% RE 2050 Mandate,2035,$100k-$125k,Black,0.24618506861826664,0.34397175350589876,0.12131489676890667
2,F: 100% RE 2050 Mandate,2035,$100k-$125k,Asian,0.14559983246838623,0.22287700587806394,0.08595542605197426
3,F: 100% RE 2050 Mandate,2035,$100k-$125k,Latinx/Hispanic,0.14954526723605044,0.23174409597552809,0.09963388387444941
4,F: 100% RE 2050 Mandate,2035,$100k-$125k,Indigenous,0.16297218683469364,0.21801555071746004,0.12331153843081982
5,F: 100% RE 2050 Mandate,2035,$100k-$125k,Non-Latinx White,0.20140088178002152,0.29629611604045664,0.14869549905330498
0,F: 100% RE 2050 Mandate,2035,$125k-$150k,Total,0.1833297131246548,0.26677560684073154,0.11633469348851504
1,F: 100% RE 2050 Mandate,2035,$125k-$150k,Black,0.2652617004433624,0.3584922656564316,0.115045132263907
2,F: 100% RE 2050 Mandate,2035,$125k-$150k,Asian,0.1697468515615061,0.24961406629736912,0.09397678248034773
3,F: 100% RE 2050 Mandate,2035,$125k-$150k,Latinx/Hispanic,0.1797041344869319,0.2621038807408158,0.11233487000591685
4,F: 100% RE 2050 Mandate,2035,$125k-$150k,Indigenous,0.18979583136762065,0.24565155063730157,0.13035128591144948
5,F: 100% RE 2050 Mandate,2035,$125k-$150k,Non-Latinx White,0.21397452369903583,0.31283062328175526,0.14109344051880635
0,F: 100% RE 2050 Mandate,2035,>$150k,Total,0.1765526815297079,0.28504960969339593,0.09366439576374626
1,F: 100% RE 2050 Mandate,2035,>$150k,Black,0.2483311059977714,0.373086028113797,0.12317265926455066
2,F: 100% RE 2050 Mandate,2035,>$150k,Asian,0.15546033555677746,0.24377479289775977,0.07394450290639007
3,F: 100% RE 2050 Mandate,2035,>$150k,Latinx/Hispanic,0.17262680347384096,0.2832835020677527,0.09133502596803203
4,F: 100% RE 2050 Mandate,2035,>$150k,Indigenous,0.1871065767567892,0.25713997826179563,0.09860196244184653
5,F: 100% RE 2050 Mandate,2035,>$150k,Non-Latinx White,0.19849201953023898,0.32304049431159276,0.10742808215347346
0,F: 100% RE 2050 Mandate,2040,<$25k,Total,0.08505437268332958,0.13324367925702746,0.07053350353573976
1,F: 100% RE 2050 Mandate,2040,<$25k,Black,0.09812664664203996,0.15744408741066848,0.07768066051870091
2,F: 100% RE 2050 Mandate,2040,<$25k,Asian,0.06815567362439075,0.11648199066766148,0.0574674550460014
3,F: 100% RE 2050 Mandate,2040,<$25k,Latinx/Hispanic,0.05596666863498314,0.11948372908905648,0.04764391944479735
4,F: 100% RE 2050 Mandate,2040,<$25k,Indigenous,0.06758937851171629,0.10806078412889547,0.12980145787721117
5,F: 100% RE 2050 Mandate,2040,<$25k,Non-Latinx White,0.08582034809116765,0.12212736856628639,0.07118124318617096
0,F: 100% RE 2050 Mandate,2040,$25k-$50k,Total,0.08349485023554921,0.11352366198899695,0.06357897341937106
1,F: 100% RE 2050 Mandate,2040,$25k-$50k,Black,0.09375837492824157,0.14615882255521112,0.06308870133542062
2,F: 100% RE 2050 Mandate,2040,$25k-$50k,Asian,0.06189056896948937,0.11386460748600609,0.047493418254091625
3,F: 100% RE 2050 Mandate,2040,$25k-$50k,Latinx/Hispanic,0.057390468100057185,0.10343213543756805,0.04926393993774443
4,F: 100% RE 2050 Mandate,2040,$25k-$50k,Indigenous,0.06727150053433474,0.08460977812089152,0.06513589775646354
5,F: 100% RE 2050 Mandate,2040,$25k-$50k,Non-Latinx White,0.09214197619447007,0.11617737675182671,0.07103917566332879
0,F: 100% RE 2050 Mandate,2040,$50k-$75k,Total,0.0775731603196277,0.1115612839805151,0.06376603336675496
1,F: 100% RE 2050 Mandate,2040,$50k-$75k,Black,0.08772462042473163,0.1436734443289197,0.05224282429103914
2,F: 100% RE 2050 Mandate,2040,$50k-$75k,Asian,0.05577797409549731,0.10489928483290513,0.040503702403091695
3,F: 100% RE 2050 Mandate,2040,$50k-$75k,Latinx/Hispanic,0.055378972986316555,0.10065223091898845,0.045941479764574786
4,F: 100% RE 2050 Mandate,2040,$50k-$75k,Indigenous,0.06349330777961384,0.08790540811209265,0.0606539246569804
5,F: 100% RE 2050 Mandate,2040,$50k-$75k,Non-Latinx White,0.08905623879335384,0.12303352695065907,0.0755699529351414
0,F: 100% RE 2050 Mandate,2040,$75k-$100k,Total,0.06834823236724359,0.11464898164130982,0.058589303374790964
1,F: 100% RE 2050 Mandate,2040,$75k-$100k,Black,0.08190197483451725,0.14559541413857374,0.04274242785000548
2,F: 100% RE 2050 Mandate,2040,$75k-$100k,Asian,0.05253257800368417,0.10074481444513454,0.03611684965362324
3,F: 100% RE 2050 Mandate,2040,$75k-$100k,Latinx/Hispanic,0.05553771475398714,0.1083032058908225,0.044214350338564676
4,F: 100% RE 2050 Mandate,2040,$75k-$100k,Indigenous,0.05497427081867935,0.08620095634248345,0.052359699434770465
5,F: 100% RE 2050 Mandate,2040,$75k-$100k,Non-Latinx White,0.08095003418209999,0.1332858144681129,0.07267970096362028
0,F: 100% RE 2050 Mandate,2040,$100k-$125k,Total,0.06487769226295007,0.12065278661869115,0.049374770066354476
1,F: 100% RE 2050 Mandate,2040,$100k-$125k,Black,0.08218778956141953,0.15135875919148561,0.039450272593209726
2,F: 100% RE 2050 Mandate,2040,$100k-$125k,Asian,0.05386713281157041,0.10656570895054993,0.03266063954221371
3,F: 100% RE 2050 Mandate,2040,$100k-$125k,Latinx/Hispanic,0.056688184628336906,0.1154672749759556,0.03939869952486995
4,F: 100% RE 2050 Mandate,2040,$100k-$125k,Indigenous,0.06034682093495167,0.10350070330080166,0.05057441842400021
5,F: 100% RE 2050 Mandate,2040,$100k-$125k,Non-Latinx White,0.0764834326224611,0.14138462831009838,0.06097594399615974
0,F: 100% RE 2050 Mandate,2040,$125k-$150k,Total,0.0664288806454349,0.12413893763938831,0.04491257682236899
1,F: 100% RE 2050 Mandate,2040,$125k-$150k,Black,0.08768351877409955,0.15416473926651497,0.03827707116241162
2,F: 100% RE 2050 Mandate,2040,$125k-$150k,Asian,0.06045322914447713,0.11690416239505154,0.03379022488423109
3,F: 100% RE 2050 Mandate,2040,$125k-$150k,Latinx/Hispanic,0.06385871563968934,0.12414401753301078,0.040446542349192316
4,F: 100% RE 2050 Mandate,2040,$125k-$150k,Indigenous,0.06710819120453902,0.11311060156619929,0.050095523103639635
5,F: 100% RE 2050 Mandate,2040,$125k-$150k,Non-Latinx White,0.07819046183067435,0.14615012679352532,0.05522312991062608
0,F: 100% RE 2050 Mandate,2040,>$150k,Total,0.06298414434183859,0.1323185120862891,0.032165084622637743
1,F: 100% RE 2050 Mandate,2040,>$150k,Black,0.08337910357146577,0.16576320384625776,0.03723361682472544
2,F: 100% RE 2050 Mandate,2040,>$150k,Asian,0.05465191881155245,0.11334530112948607,0.023673386242316036
3,F: 100% RE 2050 Mandate,2040,>$150k,Latinx/Hispanic,0.061308678160593946,0.13463391249496162,0.02943581935800692
4,F: 100% RE 2050 Mandate,2040,>$150k,Indigenous,0.061663264273051244,0.1140236432815262,0.029802929630287463
5,F: 100% RE 2050 Mandate,2040,>$150k,Non-Latinx White,0.071175169915312,0.15023910923537823,0.03739793975245086
0,F: 100% RE 2050 Mandate,2045,<$25k,Total,0.0258780720748563,0.0614310205416444,0.018883129113917613
1,F: 100% RE 2050 Mandate,2045,<$25k,Black,0.02967068710324527,0.07347567774907753,0.021040917916552878
2,F: 100% RE 2050 Mandate,2045,<$25k,Asian,0.022682799408446797,0.055683102390817446,0.017489905837046668
3,F: 100% RE 2050 Mandate,2045,<$25k,Latinx/Hispanic,0.02086300149036586,0.06349383557856461,0.017660800401242002
4,F: 100% RE 2050 Mandate,2045,<$25k,Indigenous,0.020267438229463617,0.041953150599806865,0.030735937556512605
5,F: 100% RE 2050 Mandate,2045,<$25k,Non-Latinx White,0.025308114044810176,0.05365332943947487,0.01771467696383878
0,F: 100% RE 2050 Mandate,2045,$25k-$50k,Total,0.024955162951946153,0.05091972930072748,0.0167971363265484
1,F: 100% RE 2050 Mandate,2045,$25k-$50k,Black,0.0287676656016738,0.07103163308232069,0.018363091643818795
2,F: 100% RE 2050 Mandate,2045,$25k-$50k,Asian,0.020973064976291294,0.05748273498549901,0.014924582369058664
3,F: 100% RE 2050 Mandate,2045,$25k-$50k,Latinx/Hispanic,0.020862432115022738,0.05296124096674377,0.016836897554707603
